$Hourly dew point temp from met data (2017 surface data), 
JDAY,TDEW
 ,C
184.139583,17.78
184.1625,17.22
184.204167,16.67
184.245833,16.67
184.2875,16.67
184.329167,16.11
184.370833,16.11
184.4125,15.56
184.454167,16.11
184.495833,15.56
184.5375,15.56
184.579167,15
184.620833,14.44
184.6625,14.44
184.704167,13.33
184.745833,12.22
184.7875,11.67
184.829167,11.11
184.870833,8.33
184.9125,7.22
184.954167,8.33
184.995833,7.78
185.0375,8.33
185.079167,9.44
185.120833,10
185.1625,10.56
185.204167,11.11
185.245833,11.11
185.2875,11.11
185.329167,11.11
185.370833,11.11
185.4125,10.56
185.454167,11.11
185.495833,12.22
185.5375,11.11
185.579167,10.56
185.620833,10
185.6625,10
185.704167,8.89
185.745833,9.44
185.7875,8.33
185.829167,8.89
185.870833,8.89
185.9125,8.89
185.954167,8.89
185.995833,10.56
186.0375,12.78
186.079167,8.89
186.120833,8.89
186.1625,8.33
186.204167,8.33
186.245833,8.33
186.2875,8.33
186.329167,8.33
186.370833,8.33
186.4125,7.78
186.454167,7.78
186.495833,9.44
186.5375,10
186.579167,8.33
186.620833,8.33
186.6625,7.78
186.704167,6.67
186.745833,8.33
186.7875,6.67
186.829167,6.67
186.870833,6.67
186.9125,7.78
186.954167,12.78
186.995833,12.22
187.0375,11.67
187.079167,12.78
187.120833,11.67
187.1625,10
187.204167,9.44
187.245833,11.11
187.2875,11.67
187.329167,11.67
187.370833,11.67
187.4125,12.22
187.454167,11.67
187.495833,12.22
187.5375,11.67
187.579167,11.67
187.620833,11.67
187.6625,12.78
187.704167,11.11
187.745833,8.33
187.7875,8.89
187.829167,10.56
187.870833,8.33
187.9125,9.44
187.954167,10.56
187.995833,11.67
188.0375,11.11
188.079167,10.56
188.120833,12.22
188.1625,12.78
188.204167,12.22
188.245833,12.78
188.2875,10.56
188.329167,10
188.370833,11.11
188.4125,12.22
188.454167,10.56
188.495833,11.67
188.527083,12.78
188.5375,13.89
188.552778,15
188.579167,15.56
188.584028,15.56
188.620833,16.67
188.6625,17.22
188.700694,17.22
188.704167,17.22
188.732639,16.11
188.74375,17.22
188.745833,16.67
188.765278,16.11
188.7875,16.11
188.793056,16.11
188.813194,16.11
188.827778,17.22
188.829167,16.67
188.865278,16.67
188.870833,16.67
188.8875,16.67
188.905556,16.67
188.911111,17.22
188.9125,16.67
188.934028,16.67
188.944444,16.11
188.954167,16.67
188.9625,16.67
188.992361,16.11
188.995833,16.11
189.000694,16.11
189.01875,16.11
189.0375,16.11
189.049306,16.11
189.059722,16.11
189.079167,15.56
189.1,15.56
189.115278,15.56
189.119444,16.11
189.120833,15.56
189.15625,15.56
189.1625,15
189.175,15
189.184028,15.56
189.204167,15.56
189.216667,15.56
189.238889,15.56
189.245833,15.56
189.248611,15.56
189.275694,15.56
189.2875,15.56
189.301389,15.56
189.3125,15.56
189.329167,15.56
189.370833,16.11
189.4125,16.67
189.418056,16.67
189.447917,16.67
189.454167,16.67
189.461111,16.67
189.495833,17.22
189.524306,17.22
189.534028,17.22
189.5375,17.22
189.559028,17.78
189.579167,17.78
189.590972,17.78
189.620833,18.33
189.6625,17.22
189.704167,17.22
189.745833,16.67
189.779167,16.11
189.7875,16.11
189.829167,16.11
189.870833,17.22
189.888889,16.11
189.899306,16.67
189.9125,17.22
189.954167,17.78
189.995833,16.67
190.0375,16.67
190.079167,16.67
190.120833,16.11
190.1625,16.11
190.204167,15.56
190.245833,15
190.2875,13.89
190.329167,13.33
190.370833,12.78
190.4125,12.78
190.454167,12.78
190.495833,12.78
190.5375,12.78
190.579167,12.22
190.620833,10.56
190.6625,9.44
190.704167,8.89
190.745833,8.33
190.7875,7.78
190.829167,8.33
190.870833,9.44
190.9125,9.44
190.954167,10
190.995833,10.56
191.0375,10.56
191.079167,11.11
191.120833,11.11
191.1625,10.56
191.204167,10.56
191.245833,10
191.2875,10.56
191.329167,11.11
191.370833,11.67
191.4125,11.67
191.454167,12.22
191.495833,13.33
191.5375,12.78
191.579167,12.78
191.620833,11.11
191.6625,10
191.704167,9.44
191.745833,11.11
191.7875,10.56
191.829167,11.67
191.870833,12.22
191.9125,12.22
191.954167,13.89
191.995833,12.78
192.0375,12.78
192.079167,13.89
192.120833,15
192.1625,16.11
192.204167,16.11
192.245833,16.11
192.2875,17.22
192.327778,17.78
192.329167,17.78
192.340278,17.78
192.370833,17.78
192.4125,17.22
192.454167,17.22
192.46875,17.22
192.481944,17.22
192.495833,17.78
192.500694,17.78
192.5375,17.78
192.570833,18.89
192.577778,17.78
192.579167,18.33
192.620833,18.89
192.6625,18.89
192.664583,18.89
192.680556,18.89
192.704167,18.89
192.745833,17.78
192.7875,17.22
192.829167,17.22
192.870833,17.78
192.9125,18.33
192.954167,18.33
192.995833,17.78
193.0375,18.33
193.079167,18.33
193.120833,18.33
193.1625,17.78
193.204167,17.78
193.245833,17.78
193.2875,17.78
193.329167,17.78
193.370833,17.78
193.4125,17.78
193.454167,18.89
193.495833,19.44
193.5375,19.44
193.579167,18.89
193.620833,20
193.657639,20.56
193.6625,19.44
193.665278,19.44
193.672222,19.44
193.684028,21.67
193.702778,21.11
193.704167,20
193.745833,20
193.7875,20
193.792361,20.56
193.829167,21.11
193.870833,20.56
193.879167,20
193.897917,20
193.903472,20.56
193.9125,21.67
193.931944,22.22
193.94375,19.44
193.949306,19.44
193.954167,19.44
193.995833,19.44
194.009028,19.44
194.025694,20
194.031944,20
194.0375,20
194.055556,20
194.064583,19.44
194.079167,18.89
194.120833,18.89
194.1625,18.89
194.204167,19.44
194.224306,18.89
194.245833,18.89
194.261111,18.89
194.265278,18.89
194.271528,18.89
194.280556,18.89
194.286111,18.89
194.2875,18.89
194.290278,18.89
194.294444,18.89
194.301389,18.89
194.304167,18.89
194.310417,18.89
194.327778,17.78
194.329167,18.33
194.332639,18.33
194.342361,18.89
194.351389,18.89
194.365278,18.89
194.369444,17.78
194.370833,18.33
194.375694,18.89
194.386111,18.89
194.395833,18.89
194.404167,18.89
194.4125,18.89
194.448611,18.89
194.454167,18.89
194.476389,18.89
194.495833,18.33
194.536111,18.89
194.5375,18.89
194.55,18.89
194.561111,17.78
194.56875,17.22
194.579167,17.22
194.586111,17.22
194.61875,16.11
194.619444,16.11
194.620833,16.11
194.629167,15.56
194.638889,15.56
194.6625,15
194.702778,13.89
194.704167,13.89
194.744444,13.89
194.745833,13.89
194.759722,13.33
194.765278,13.33
194.772917,13.33
194.786111,12.78
194.7875,13.33
194.794444,13.33
194.829167,13.33
194.870833,12.78
194.877083,12.78
194.9125,12.22
194.917361,12.22
194.940972,12.22
194.95,12.22
194.950694,12.78
194.955556,12.22
194.99375,12.22
194.995833,12.22
195.002778,12.22
195.008333,12.22
195.014583,12.22
195.035417,12.22
195.0375,11.67
195.042361,11.67
195.047222,11.67
195.056944,11.67
195.063194,12.22
195.071528,11.67
195.076389,12.22
195.079167,11.67
195.084028,11.67
195.096528,11.67
195.111111,11.67
195.119444,12.22
195.120833,11.67
195.143056,11.67
195.147917,11.67
195.1625,11.67
195.204167,11.67
195.245833,11.67
195.2875,11.67
195.329167,11.67
195.340972,12.22
195.356944,12.22
195.370833,11.67
195.378472,12.22
195.385417,11.67
195.397917,12.22
195.402778,12.22
195.4125,12.22
195.417361,11.67
195.4375,11.67
195.450694,12.22
195.452778,12.22
195.454167,12.22
195.494444,12.22
195.495833,12.22
195.5375,12.22
195.560417,12.78
195.576389,12.78
195.579167,12.78
195.6,12.78
195.620833,12.78
195.648611,12.78
195.6625,12.78
195.704167,12.78
195.745833,13.33
195.7875,13.33
195.829167,13.33
195.8625,13.89
195.870833,13.89
195.88125,13.89
195.9125,13.89
195.954167,13.89
195.995833,14.44
196.00625,14.44
196.0375,14.44
196.079167,14.44
196.120833,14.44
196.126389,14.44
196.138194,14.44
196.149306,14.44
196.1625,14.44
196.180556,14.44
196.189583,14.44
196.202083,15
196.204167,14.44
196.211111,14.44
196.218056,15
196.245833,15
196.2875,15
196.318056,15
196.324306,15
196.329167,15
196.357639,15
196.363889,15
196.370833,15
196.401389,15
196.4125,15
196.454167,15.56
196.466667,15.56
196.495833,15.56
196.511806,16.11
196.532639,16.11
196.5375,16.11
196.549306,16.11
196.579167,16.11
196.599306,16.11
196.620833,16.11
196.661111,17.22
196.6625,16.67
196.704167,16.11
196.734028,16.11
196.745833,16.11
196.772222,16.67
196.7875,16.11
196.829167,16.11
196.870833,15.56
196.9125,14.44
196.954167,14.44
196.995833,15.56
197.0375,15.56
197.079167,15.56
197.120833,15.56
197.1625,15.56
197.204167,15.56
197.245833,16.11
197.2875,16.11
197.329167,15.56
197.370833,15.56
197.4125,15.56
197.454167,15.56
197.495833,16.11
197.5375,16.11
197.579167,15
197.620833,14.44
197.6625,13.89
197.704167,13.33
197.745833,13.89
197.7875,13.33
197.829167,13.33
197.870833,12.78
197.9125,14.44
197.954167,14.44
197.995833,16.67
198.0375,16.67
198.079167,17.22
198.120833,17.22
198.1625,17.22
198.204167,16.67
198.245833,16.11
198.2875,16.11
198.329167,15.56
198.370833,16.11
198.4125,16.11
198.454167,16.67
198.495833,17.22
198.5375,17.22
198.579167,15.56
198.620833,15
198.6625,15
198.704167,15
198.745833,15
198.7875,15.56
198.829167,15.56
198.870833,16.67
198.9125,17.78
198.954167,17.78
198.995833,17.78
199.0375,17.78
199.079167,17.78
199.120833,17.22
199.1625,17.22
199.204167,17.22
199.244444,17.22
199.245833,17.22
199.253472,17.78
199.272222,18.33
199.280556,18.33
199.2875,18.33
199.294444,18.33
199.303472,18.33
199.320139,18.33
199.329167,18.33
199.334028,18.33
199.346528,18.33
199.363194,18.33
199.370833,18.33
199.390278,18.33
199.401389,18.33
199.40625,18.89
199.411111,18.89
199.4125,18.89
199.434722,18.89
199.440972,18.89
199.454167,18.89
199.495833,18.89
199.504167,18.89
199.5375,19.44
199.542361,19.44
199.577778,18.89
199.579167,19.44
199.589583,20
199.620833,19.44
199.643056,19.44
199.647917,20
199.649306,20.56
199.654861,20
199.656944,20
199.661111,21.11
199.6625,20.56
199.691667,20.56
199.704167,20.56
199.745833,19.44
199.7875,20.56
199.829167,21.11
199.870833,19.44
199.9125,19.44
199.954167,18.89
199.995833,19.44
200.0375,19.44
200.079167,20
200.120833,19.44
200.1625,19.44
200.204167,19.44
200.245833,19.44
200.2875,19.44
200.329167,19.44
200.370833,18.89
200.4125,18.89
200.423611,18.89
200.434028,19.44
200.454167,19.44
200.461111,19.44
200.469444,19.44
200.473611,19.44
200.495833,20
200.5375,20.56
200.555556,20.56
200.566667,20.56
200.579167,21.11
200.606944,20.56
200.620833,20.56
200.6625,20
200.704167,17.78
200.745833,17.78
200.7875,17.78
200.829167,17.78
200.870833,14.44
200.9125,15
200.954167,16.11
200.995833,15.56
201.0375,16.67
201.079167,15
201.120833,14.44
201.1625,14.44
201.204167,14.44
201.245833,14.44
201.2875,15
201.329167,14.44
201.370833,15
201.4125,15.56
201.454167,16.11
201.495833,16.67
201.5375,17.78
201.579167,17.78
201.620833,17.78
201.6625,17.78
201.704167,18.33
201.745833,17.22
201.7875,17.78
201.829167,17.78
201.870833,17.78
201.9125,18.89
201.954167,19.44
201.995833,18.33
202.0375,17.78
202.079167,16.67
202.120833,17.78
202.1625,16.11
202.204167,14.44
202.245833,15
202.2875,14.44
202.329167,13.33
202.370833,13.89
202.4125,15
202.454167,15
202.495833,15
202.5375,15.56
202.579167,15
202.620833,15
202.6625,15
202.704167,15.56
202.745833,16.11
202.7875,15.56
202.829167,16.11
202.870833,16.11
202.9125,15.56
202.954167,15
202.995833,16.11
203.0375,16.11
203.079167,16.67
203.120833,15
203.1625,13.33
203.204167,14.44
203.245833,14.44
203.2875,13.89
203.329167,13.33
203.370833,13.33
203.4125,13.33
203.454167,13.89
203.495833,14.44
203.5375,14.44
203.579167,15
203.620833,14.44
203.6625,14.44
203.704167,13.33
203.745833,13.33
203.7875,13.89
203.829167,16.11
203.870833,16.11
203.9125,17.22
203.954167,18.33
203.995833,18.33
204.0375,17.78
204.079167,17.78
204.120833,16.67
204.1625,17.22
204.204167,16.67
204.245833,15
204.2875,13.89
204.329167,15
204.370833,14.44
204.4125,11.11
204.454167,10
204.495833,11.11
204.5375,10.56
204.579167,10.56
204.620833,10
204.6625,10.56
204.704167,10.56
204.745833,8.33
204.7875,8.33
204.829167,8.89
204.870833,8.89
204.9125,9.44
204.954167,8.89
204.995833,8.89
205.0375,8.89
205.079167,10
205.120833,10.56
205.1625,10.56
205.204167,10.56
205.245833,10.56
205.2875,10
205.329167,11.11
205.370833,11.11
205.4125,11.11
205.454167,10.56
205.495833,12.22
205.520833,12.78
205.5375,12.22
205.579167,10.56
205.602778,10.56
205.609028,11.11
205.61875,11.11
205.620833,11.11
205.634028,11.11
205.6625,11.67
205.68125,11.11
205.701389,11.11
205.704167,11.11
205.721528,11.11
205.736806,11.11
205.742361,11.11
205.745833,11.11
205.772917,11.11
205.786111,11.11
205.7875,10.56
205.79375,11.11
205.819444,11.11
205.829167,11.67
205.8625,11.67
205.870833,11.67
205.877083,11.67
205.881944,11.67
205.890278,11.67
205.909722,12.22
205.9125,11.67
205.933333,11.67
205.939583,11.67
205.954167,11.67
205.993056,12.22
205.995833,11.67
206.000694,11.67
206.0375,11.11
206.079167,11.11
206.090278,11.11
206.1,11.11
206.113889,11.11
206.120833,11.11
206.1625,10.56
206.204167,10.56
206.245833,10.56
206.263194,10.56
206.2875,10.56
206.297917,10.56
206.327778,11.11
206.329167,10.56
206.340278,10.56
206.345833,10.56
206.369444,11.11
206.370833,10.56
206.383333,10.56
206.39375,10.56
206.411111,11.11
206.4125,10.56
206.428472,10.56
206.434722,10.56
206.448611,10.56
206.454167,10.56
206.464583,10.56
206.477083,10.56
206.488889,10.56
206.494444,11.11
206.495833,10.56
206.507639,10.56
206.5125,10.56
206.527778,11.11
206.536111,11.11
206.5375,11.11
206.545139,11.11
206.579167,11.11
206.615972,11.67
206.619444,12.22
206.620833,11.67
206.6625,11.67
206.670139,11.67
206.675,11.67
206.702778,12.22
206.704167,12.22
206.71875,11.67
206.744444,12.22
206.745833,11.67
206.7875,12.22
206.809722,12.22
206.820139,11.67
206.829167,12.22
206.834028,12.22
206.870833,12.22
206.9125,12.22
206.954167,12.78
206.995833,12.78
207.0375,12.22
207.079167,11.67
207.120833,11.11
207.1625,11.67
207.204167,12.22
207.245833,12.22
207.2875,11.67
207.329167,11.67
207.370833,11.67
207.4125,11.11
207.454167,11.67
207.495833,11.11
207.5375,11.11
207.579167,9.44
207.620833,9.44
207.6625,9.44
207.704167,10
207.745833,10
207.7875,10
207.829167,10
207.870833,10.56
207.9125,11.11
207.954167,12.22
207.995833,13.33
208.0375,13.33
208.079167,12.22
208.120833,11.67
208.1625,12.22
208.204167,12.22
208.245833,12.22
208.2875,11.67
208.329167,11.67
208.370833,11.67
208.4125,11.67
208.454167,11.67
208.495833,12.78
208.5375,13.33
208.579167,12.22
208.620833,13.33
208.6625,15
208.704167,16.11
208.744444,17.22
208.745833,16.67
208.763194,16.67
208.770139,16.67
208.777083,16.67
208.782639,16.67
208.7875,16.67
208.81875,17.22
208.825,17.22
208.827778,17.22
208.829167,17.22
208.846528,17.22
208.870833,17.22
208.9125,17.78
208.954167,17.78
208.961806,17.78
208.969444,17.78
208.988194,17.78
208.995833,17.22
209.036111,17.22
209.0375,17.22
209.077778,17.78
209.079167,17.78
209.120833,17.22
209.1625,17.22
209.204167,17.22
209.245833,17.78
209.258333,17.22
209.2875,17.22
209.29375,17.22
209.327778,17.22
209.329167,16.67
209.336806,16.67
209.365278,16.67
209.370833,16.67
209.390278,16.11
209.4125,16.11
209.430556,16.11
209.438889,16.11
209.446528,16.11
209.452778,16.11
209.454167,16.11
209.461111,16.11
209.470833,16.67
209.495833,16.67
209.5375,16.11
209.579167,16.11
209.593056,15.56
209.613194,16.11
209.620833,15.56
209.6625,15
209.704167,14.44
209.745833,14.44
209.7875,14.44
209.829167,14.44
209.870833,14.44
209.9125,14.44
209.954167,13.89
209.995833,14.44
210.0375,14.44
210.079167,12.22
210.120833,11.11
210.1625,10.56
210.204167,10
210.245833,10
210.2875,10
210.329167,9.44
210.370833,9.44
210.4125,9.44
210.454167,8.89
210.495833,8.33
210.5375,8.33
210.579167,8.89
210.620833,10
210.6625,9.44
210.704167,9.44
210.745833,8.89
210.7875,7.22
210.829167,7.22
210.870833,7.78
210.9125,8.33
210.954167,8.33
210.995833,8.89
211.0375,8.89
211.079167,9.44
211.120833,9.44
211.1625,7.78
211.204167,7.78
211.245833,7.78
211.2875,6.67
211.329167,6.67
211.370833,6.11
211.4125,5.56
211.454167,6.67
211.495833,7.78
211.5375,8.89
211.579167,8.89
211.620833,8.33
211.6625,8.89
211.704167,8.89
211.745833,7.22
211.7875,8.89
211.829167,8.33
211.870833,9.44
211.9125,8.33
211.954167,8.89
211.995833,10
212.0375,12.22
212.079167,10.56
212.120833,11.67
212.1625,10.56
212.204167,10.56
212.245833,11.11
212.2875,11.11
212.329167,11.11
212.370833,11.11
212.4125,11.11
212.454167,11.67
212.495833,12.22
212.5375,11.67
212.579167,10.56
212.620833,11.11
212.6625,11.11
212.704167,10.56
212.745833,11.11
212.7875,11.11
212.829167,11.67
212.870833,11.67
212.9125,13.33
212.954167,14.44
212.995833,16.11
213.0375,16.11
213.079167,15.56
213.120833,15
213.1625,15
213.204167,14.44
213.245833,14.44
213.2875,15
213.329167,14.44
213.370833,14.44
213.4125,14.44
213.454167,14.44
213.495833,15.56
213.5375,16.11
213.579167,15
213.620833,16.11
213.6625,15.56
213.704167,16.11
213.745833,15
213.7875,14.44
213.829167,15
213.870833,13.89
213.9125,15.56
213.954167,15
213.995833,17.78
214.0375,15
214.079167,16.67
214.120833,16.11
214.1625,16.11
214.204167,16.11
214.245833,16.67
214.2875,16.11
214.329167,16.11
214.370833,16.11
214.4125,16.67
214.454167,17.22
214.495833,16.67
214.5375,18.33
214.570139,17.78
214.579167,17.78
214.620833,19.44
214.6625,17.22
214.704167,17.78
214.745833,17.22
214.75,17.78
214.7875,17.78
214.819444,17.78
214.827778,17.78
214.829167,17.78
214.843056,18.33
214.867361,17.78
214.870833,17.78
214.876389,17.22
214.895833,17.78
214.899306,17.22
214.902083,17.22
214.910417,17.22
214.911111,17.22
214.9125,16.67
214.926389,16.67
214.947917,17.22
214.954167,16.67
214.995833,17.22
215.0375,16.67
215.079167,16.67
215.120833,16.67
215.1625,16.67
215.204167,16.67
215.245833,16.11
215.2875,15.56
215.329167,15.56
215.370833,16.11
215.4125,15.56
215.454167,16.11
215.482639,16.11
215.495833,16.67
215.5375,16.67
215.579167,16.67
215.620833,17.22
215.6625,16.67
215.704167,17.22
215.715972,17.22
215.721528,16.67
215.745833,17.22
215.7875,16.67
215.829167,16.11
215.870833,16.67
215.9125,16.67
215.954167,18.33
215.995833,18.89
216.0375,18.89
216.079167,18.33
216.120833,17.78
216.1625,17.78
216.202778,17.22
216.204167,17.22
216.211111,17.78
216.220139,17.78
216.245833,17.22
216.252778,17.22
216.2875,16.67
216.329167,16.67
216.335417,16.67
216.342361,16.67
216.356944,16.67
216.3625,16.67
216.370833,16.67
216.375694,16.11
216.411111,17.22
216.4125,16.67
216.433333,16.67
216.454167,17.22
216.495833,17.78
216.527083,18.33
216.536111,17.78
216.5375,18.33
216.563889,18.33
216.579167,18.33
216.619444,17.78
216.620833,18.33
216.634722,18.33
216.6625,18.33
216.679861,18.33
216.704167,18.33
216.745833,18.33
216.7875,16.67
216.829167,16.67
216.870833,17.22
216.9125,16.67
216.954167,15
216.995833,16.11
217.0375,17.22
217.077778,17.78
217.079167,17.78
217.094444,17.78
217.1,17.78
217.105556,17.78
217.120833,18.33
217.13125,18.33
217.134722,17.78
217.145139,18.33
217.151389,17.78
217.1625,17.78
217.204167,17.78
217.245833,17.78
217.252083,17.78
217.259722,17.78
217.2875,17.78
217.295833,17.78
217.329167,17.78
217.358333,18.33
217.370833,17.78
217.408333,17.78
217.4125,18.33
217.421528,18.89
217.454167,18.89
217.475694,18.89
217.495833,18.89
217.5375,18.89
217.572917,18.89
217.579167,18.89
217.593056,18.89
217.613889,18.89
217.620833,18.33
217.646528,17.22
217.648611,17.22
217.655556,17.78
217.6625,17.22
217.665972,17.78
217.704167,17.78
217.744444,17.78
217.745833,18.33
217.771528,18.89
217.7875,19.44
217.822917,19.44
217.827778,18.89
217.829167,19.44
217.869444,18.89
217.870833,19.44
217.886111,19.44
217.9125,19.44
217.926389,20
217.954167,18.33
217.995833,18.89
218.0375,15
218.079167,14.44
218.120833,11.67
218.1625,11.67
218.204167,11.67
218.245833,10.56
218.2875,10
218.329167,10
218.370833,8.33
218.4125,8.33
218.454167,8.33
218.495833,8.33
218.5375,7.78
218.579167,7.22
218.620833,7.78
218.6625,7.22
218.704167,7.78
218.745833,8.33
218.7875,7.78
218.829167,8.89
218.870833,10
218.9125,10
218.954167,10.56
218.995833,11.11
219.0375,11.11
219.079167,10.56
219.120833,11.11
219.1625,11.11
219.204167,11.11
219.245833,11.67
219.2875,11.11
219.329167,11.11
219.370833,10.56
219.4125,10.56
219.454167,10.56
219.495833,12.22
219.5375,12.22
219.579167,12.78
219.620833,13.33
219.6625,13.33
219.704167,13.33
219.745833,13.89
219.7875,14.44
219.829167,13.89
219.870833,13.89
219.9125,14.44
219.954167,15
219.995833,13.33
220.0375,13.33
220.071528,13.33
220.077083,12.78
220.079167,13.33
220.109722,13.89
220.113194,13.89
220.120833,13.89
220.1625,13.89
220.204167,13.89
220.245833,13.33
220.268056,13.33
220.2875,13.33
220.305556,13.33
220.329167,13.33
220.334028,13.33
220.360417,13.89
220.369444,13.89
220.370833,13.89
220.395833,14.44
220.402083,14.44
220.4125,14.44
220.454167,14.44
220.495833,14.44
220.536111,13.89
220.5375,14.44
220.579167,14.44
220.609722,13.89
220.620833,13.89
220.6625,14.44
220.688889,13.89
220.702778,13.89
220.704167,13.89
220.715278,13.89
220.745833,13.89
220.7875,13.33
220.792361,12.78
220.829167,12.78
220.870833,12.22
220.9125,12.78
220.954167,13.33
220.995833,14.44
221.0375,13.89
221.079167,13.33
221.120833,12.78
221.1625,12.22
221.204167,12.22
221.245833,11.67
221.2875,11.67
221.329167,10.56
221.370833,10
221.4125,10
221.454167,10
221.495833,10.56
221.5375,10
221.579167,10.56
221.620833,10
221.6625,11.67
221.704167,12.22
221.745833,12.22
221.7875,12.22
221.829167,12.22
221.870833,13.33
221.9125,12.78
221.954167,14.44
221.995833,13.89
222.0375,12.22
222.079167,13.33
222.120833,13.89
222.1625,13.33
222.204167,12.78
222.245833,12.78
222.2875,13.33
222.329167,13.33
222.370833,13.33
222.4125,13.33
222.454167,13.89
222.495833,14.44
222.5375,15
222.579167,16.11
222.620833,15
222.6625,13.89
222.704167,12.22
222.745833,13.33
222.7875,12.22
222.829167,13.89
222.870833,15
222.9125,15.56
222.954167,14.44
222.995833,15
223.0375,14.44
223.079167,15
223.120833,14.44
223.1625,14.44
223.204167,14.44
223.245833,13.89
223.2875,13.89
223.329167,13.89
223.370833,13.89
223.4125,13.89
223.454167,14.44
223.495833,15
223.5375,15.56
223.579167,13.89
223.620833,11.11
223.6625,8.33
223.704167,7.78
223.745833,8.33
223.7875,10.56
223.829167,10.56
223.870833,8.89
223.9125,10
223.954167,13.33
223.995833,13.33
224.0375,13.33
224.079167,12.78
224.120833,12.78
224.1625,12.22
224.204167,13.89
224.245833,13.89
224.2875,13.89
224.329167,14.44
224.370833,13.89
224.4125,12.22
224.454167,12.22
224.495833,13.33
224.5375,12.22
224.579167,13.33
224.589583,13.89
224.597222,13.89
224.620833,13.89
224.635417,14.44
224.6625,14.44
224.700694,15
224.704167,15
224.729861,16.11
224.745833,15.56
224.786111,16.11
224.7875,16.11
224.829167,16.67
224.852083,16.67
224.870833,16.67
224.88125,16.11
224.9,16.67
224.911111,17.22
224.9125,17.22
224.954167,17.22
224.959028,16.67
224.995833,16.67
225.0375,17.22
225.079167,17.22
225.120833,17.22
225.13125,17.22
225.1375,17.22
225.1625,17.22
225.204167,17.78
225.209722,17.78
225.214583,17.78
225.222222,17.78
225.228472,17.78
225.245833,17.78
225.2875,18.33
225.320139,18.33
225.327778,17.78
225.329167,18.33
225.370833,18.89
225.403472,18.33
225.4125,17.78
225.454167,17.78
225.463194,17.22
225.495833,17.78
225.5375,16.67
225.579167,16.11
225.620833,15
225.6625,14.44
225.704167,13.33
225.745833,13.89
225.7875,12.78
225.829167,12.22
225.870833,11.67
225.9125,11.67
225.954167,12.22
225.995833,13.33
226.0375,12.78
226.079167,12.22
226.120833,12.22
226.1625,12.22
226.204167,9.44
226.245833,10.56
226.2875,10.56
226.329167,11.67
226.370833,10.56
226.4125,10
226.454167,11.11
226.495833,11.67
226.5375,11.67
226.579167,11.11
226.620833,10
226.6625,11.67
226.704167,11.67
226.745833,12.22
226.7875,12.22
226.829167,12.22
226.870833,13.33
226.9125,13.89
226.954167,15.56
226.995833,16.67
227.0375,16.11
227.079167,15
227.120833,15.56
227.1625,16.11
227.204167,15.56
227.245833,15.56
227.2875,15.56
227.329167,16.11
227.370833,16.67
227.4125,16.67
227.454167,16.67
227.495833,17.22
227.51875,17.22
227.5375,17.78
227.565278,17.78
227.572222,17.78
227.579167,17.78
227.610417,17.78
227.620833,17.78
227.629861,17.78
227.661111,17.22
227.6625,16.67
227.702778,17.22
227.704167,17.22
227.725694,16.67
227.744444,17.22
227.745833,16.67
227.7875,16.67
227.829167,16.11
227.870833,17.22
227.9125,16.67
227.954167,16.67
227.995833,16.67
228.0125,16.67
228.036111,17.22
228.0375,16.67
228.061806,17.22
228.072222,17.22
228.077778,17.22
228.079167,17.22
228.086111,17.22
228.111806,17.22
228.120833,17.22
228.1625,17.78
228.204167,17.78
228.245833,17.78
228.279167,17.22
228.286111,17.22
228.2875,17.22
228.329167,17.22
228.370833,16.67
228.388194,16.67
228.4,16.67
228.4125,16.67
228.454167,16.67
228.495833,16.67
228.522222,16.67
228.5375,16.11
228.579167,15
228.603472,15
228.613889,15
228.620833,15
228.6625,13.33
228.704167,13.89
228.745833,12.78
228.7875,13.33
228.829167,12.22
228.870833,12.22
228.9125,12.22
228.954167,13.33
228.995833,13.33
229.0375,12.22
229.079167,10.56
229.120833,10
229.1625,10.56
229.204167,9.44
229.245833,8.89
229.2875,7.22
229.329167,6.67
229.370833,7.78
229.4125,6.67
229.454167,8.33
229.495833,8.89
229.5375,7.22
229.579167,7.78
229.620833,7.78
229.6625,5
229.704167,6.67
229.745833,6.67
229.7875,7.78
229.829167,6.67
229.870833,6.67
229.9125,7.78
229.954167,8.89
229.995833,12.22
230.0375,12.22
230.079167,12.22
230.120833,12.78
230.1625,13.33
230.204167,12.78
230.245833,12.78
230.2875,13.33
230.329167,12.78
230.370833,13.89
230.4125,15
230.422222,15
230.445139,15.56
230.454167,16.11
230.46875,16.11
230.48125,16.67
230.489583,17.22
230.495833,17.22
230.500694,17.22
230.534722,17.78
230.536111,17.78
230.5375,17.78
230.579167,18.33
230.620833,18.33
230.6625,18.33
230.667361,18.33
230.675694,18.33
230.704167,18.89
230.745833,18.89
230.786111,20
230.7875,20
230.811806,20.56
230.829167,21.11
230.836111,21.11
230.840972,21.11
230.865972,21.67
230.870833,21.67
230.9125,21.67
230.924306,21.67
230.936111,21.67
230.951389,22.22
230.954167,21.67
230.969444,21.67
230.9875,22.22
230.995833,21.67
231.036111,22.22
231.0375,22.22
231.061806,22.22
231.073611,22.22
231.079167,22.22
231.120833,22.22
231.14375,22.22
231.153472,22.22
231.1625,22.22
231.177778,22.22
231.204167,21.67
231.219444,21.67
231.234028,21.67
231.245833,21.67
231.278472,21.11
231.2875,21.11
231.329167,21.11
231.357639,20.56
231.370833,20.56
231.3875,20.56
