$MET data for Worcester Airport; FROM: NCEI CDO_2017_METDATA, , , , , 
JDAY,TAIR,TDEW,WIND,PH10,CLOUD
Day,C,C,m S-1,rad,tenth
211.245833,15.56,7.78,3.129,5.934,0
211.2875,16.11,6.67,4.47,6.109,0
211.329167,15.56,6.67,4.47,6.109,0
211.370833,16.11,6.11,4.47,6.283,0
211.4125,16.11,5.56,4.023,6.283,0
211.454167,16.67,6.67,4.023,6.283,0
211.495833,17.78,7.78,4.917,6.283,0
211.5375,18.89,8.89,4.47,6.283,0
211.579167,20.56,8.89,3.576,0.175,0
211.620833,21.67,8.33,4.47,0.349,0
211.6625,22.22,8.89,2.682,0.349,0
211.704167,22.78,8.89,2.682,17.279,3.125
211.745833,24.44,7.22,4.023,6.283,3.125
211.7875,23.89,8.89,4.023,4.887,3.125
211.829167,24.44,8.33,2.682,6.283,2.083
211.870833,23.33,9.44,2.682,17.279,1.042
211.9125,23.89,8.33,2.682,5.934,0
211.954167,23.89,8.89,2.235,5.76,3.125
211.995833,22.22,10,2.235,5.76,3.125
212.0375,18.33,12.22,1.341,5.585,0
212.079167,18.33,10.56,1.341,5.236,0
212.120833,16.11,11.67,3.129,3.84,0
212.1625,16.67,10.56,3.576,3.84,0
212.204167,15.56,10.56,4.023,4.014,0
212.245833,14.44,11.11,4.023,4.363,0
212.2875,14.44,11.11,4.023,4.363,0
212.329167,13.33,11.11,3.576,4.189,0
212.370833,14.44,11.11,2.682,4.887,0
212.4125,14.44,11.11,3.129,4.887,0
212.454167,16.67,11.67,4.47,5.061,0
212.495833,19.44,12.22,2.235,5.585,0
212.5375,22.22,11.67,2.235,5.236,0
212.579167,23.33,10.56,3.129,5.236,0
212.620833,24.44,11.11,2.682,5.411,0
212.6625,25,11.11,3.129,17.279,0
212.704167,26.11,10.56,1.341,17.279,0
212.745833,26.11,11.11,1.341,17.279,0
212.7875,27.22,11.11,3.129,4.712,0
212.829167,27.22,11.67,2.682,4.014,0
212.870833,27.78,11.67,2.682,4.712,0
212.9125,27.78,13.33,3.129,4.887,0
212.954167,26.67,14.44,1.341,4.712,0
212.995833,23.89,16.11,2.235,3.84,0
213.0375,22.22,16.11,3.576,3.84,0
213.079167,21.11,15.56,4.023,4.189,0
213.120833,20.56,15,3.576,4.189,0
213.1625,18.33,15,4.023,4.189,0
213.204167,18.33,14.44,3.576,4.363,0
213.245833,19.44,14.44,4.023,4.887,0
213.2875,19.44,15,4.917,5.061,0
213.329167,19.44,14.44,4.023,5.061,0
213.370833,18.89,14.44,2.235,5.411,0
213.4125,18.89,14.44,2.235,5.585,0
213.454167,22.22,14.44,2.235,6.283,0
213.495833,22.78,15.56,1.341,0.175,0
213.5375,24.44,16.11,2.235,0.349,0
213.579167,25,15,2.682,0.349,0
213.620833,25.56,16.11,0,5.992,0
213.6625,26.67,15.56,0,11.635,0
213.704167,26.67,16.11,2.235,17.279,0
213.745833,26.67,15,0,17.279,0
213.7875,28.89,14.44,2.682,17.279,0
213.829167,28.89,15,2.682,5.236,0
213.870833,28.89,13.89,3.129,4.712,0
213.9125,28.33,15.56,2.235,5.061,0
213.954167,27.78,15,1.341,5.061,0
213.995833,25.56,17.78,1.341,5.585,0
214.0375,25,15,1.341,5.934,0
214.079167,21.67,16.67,2.235,4.014,0
214.120833,21.11,16.11,3.129,3.84,0
214.1625,22.22,16.11,3.576,4.712,0
214.204167,22.22,16.11,3.129,4.887,0
214.245833,21.11,16.67,3.129,4.712,0
214.2875,21.11,16.11,3.129,4.887,3.125
214.329167,20.56,16.11,3.129,4.712,0
214.370833,20,16.11,2.682,4.712,0
214.4125,20,16.67,2.682,4.887,0
214.454167,21.67,17.22,1.341,4.887,0
214.495833,23.33,16.67,1.341,5.76,0
214.5375,24.44,18.33,0,4.683,0
214.570139,26.11,17.78,2.235,3.84,0
214.579167,25.56,17.78,1.341,17.279,0
214.620833,25.56,19.44,1.341,17.279,3.125
214.6625,26.67,17.22,3.129,3.491,0
214.704167,27.78,17.78,3.129,3.142,0
214.745833,27.22,17.22,2.682,2.793,2.841
214.75,27.22,17.78,2.682,2.793,3.125
214.7875,24.44,17.78,6.259,2.094,1.437
214.819444,25,17.78,0,1.541,0
214.827778,22.78,17.78,2.235,1.396,0
214.829167,23.33,17.78,2.235,1.396,0
214.843056,22.22,18.33,3.576,1.222,3.125
214.867361,22.22,17.78,3.129,6.283,3.125
214.870833,21.67,17.78,4.47,5.934,0
214.876389,21.67,17.22,4.023,5.934,0
214.895833,20.56,17.78,4.47,17.279,0
214.899306,20.56,17.22,6.706,5.236,0
214.902083,18.89,17.22,5.812,5.934,0
214.910417,17.78,17.22,4.023,6.283,0
214.911111,17.78,17.22,4.023,6.283,0
214.9125,18.33,16.67,4.47,6.283,0
214.926389,18.89,16.67,3.129,6.283,0
214.947917,18.33,17.22,1.341,1.396,0
214.954167,18.33,16.67,1.341,1.047,0
214.995833,18.33,17.22,2.235,3.665,0
215.0375,18.33,16.67,0,4.014,0
215.079167,18.33,16.67,2.235,4.363,0
215.120833,17.78,16.67,2.682,4.189,0
215.1625,17.78,16.67,3.576,4.189,0
215.204167,17.78,16.67,2.682,4.712,0
215.245833,17.22,16.11,3.576,4.363,0
215.2875,16.67,15.56,3.129,4.538,0
215.329167,16.67,15.56,3.129,4.189,0
215.370833,17.78,16.11,4.023,4.538,0
215.4125,17.78,15.56,4.023,4.712,0
215.454167,18.33,16.11,3.129,4.712,0
215.482639,18.89,16.11,4.023,4.363,0
215.495833,18.89,16.67,3.576,4.538,0
215.5375,19.44,16.67,3.129,4.363,0
215.579167,21.67,16.67,3.576,3.84,0
215.620833,22.78,17.22,2.235,17.279,0
215.6625,23.89,16.67,4.47,3.316,0
215.704167,25,17.22,3.576,3.665,3.125
215.715972,25,17.22,4.47,17.279,3.125
215.721528,25,16.67,4.47,3.491,3.125
215.745833,25,17.22,3.129,2.793,3.125
215.7875,25.56,16.67,4.023,3.142,3.125
215.829167,26.11,16.11,5.812,3.316,3.125
215.870833,26.67,16.67,4.023,3.491,3.125
215.9125,26.11,16.67,3.576,3.316,3.125
215.954167,25,18.33,3.8,3.229,3.125
215.995833,23.33,18.89,4.023,3.142,0
216.0375,22.22,18.89,4.47,3.665,0
216.079167,21.11,18.33,6.259,3.665,0
216.120833,20,17.78,4.47,4.014,0
216.1625,19.44,17.78,3.129,4.189,0
216.202778,18.89,17.22,2.682,3.84,3.021
216.204167,18.89,17.22,2.682,3.84,3.125
216.211111,18.89,17.78,2.235,4.014,3.125
216.220139,18.89,17.78,3.129,3.84,3.125
216.245833,18.33,17.22,2.235,4.189,3.125
216.252778,18.33,17.22,2.682,3.84,3.125
216.2875,17.78,16.67,3.129,4.014,3.125
216.329167,17.78,16.67,3.129,3.84,3.125
216.335417,17.78,16.67,3.129,3.84,3.125
216.342361,17.22,16.67,3.576,4.014,3.125
216.356944,17.78,16.67,3.576,4.014,3.125
216.3625,17.78,16.67,2.682,4.014,3.125
216.370833,17.22,16.67,2.682,3.84,3.125
216.375694,17.22,16.11,3.129,3.84,3.125
216.411111,17.78,17.22,4.023,3.665,6.228
216.4125,17.78,16.67,4.023,3.665,6.35
216.433333,17.78,16.67,3.576,4.014,8.175
216.454167,17.78,17.22,4.023,3.84,10
216.495833,18.33,17.78,2.235,3.84,10
216.527083,18.89,18.33,2.682,3.665,8.833
216.536111,18.89,17.78,3.576,3.491,8.495
216.5375,19.44,18.33,2.682,3.491,8.443
216.563889,20.56,18.33,4.023,3.491,7.458
216.579167,20.56,18.33,4.023,3.665,6.887
216.619444,22.78,17.78,3.576,3.491,5.382
216.620833,23.33,18.33,3.576,4.014,5.33
216.634722,23.89,18.33,3.129,17.279,4.811
216.6625,24.44,18.33,3.576,3.142,3.774
216.679861,25,18.33,4.917,2.443,3.125
216.704167,25.56,18.33,3.129,3.491,3.125
216.745833,26.67,18.33,5.812,3.316,3.125
216.7875,27.22,16.67,6.259,3.142,3.125
216.829167,26.67,16.67,4.023,3.316,3.125
216.870833,25.56,17.22,4.023,3.142,0
216.9125,25,16.67,5.812,3.316,0
216.954167,23.89,15,6.259,3.316,0
216.995833,22.22,16.11,6.259,3.142,0
217.0375,21.11,17.22,4.917,2.967,0
217.077778,21.11,17.78,3.576,2.967,2.21
217.079167,20.56,17.78,4.023,2.967,2.287
217.094444,20.56,17.78,4.023,3.316,3.125
217.1,20.56,17.78,4.023,3.142,3.125
217.105556,20,17.78,4.47,3.142,3.125
217.120833,20,18.33,4.023,3.316,3.125
217.13125,20,18.33,4.023,3.142,3.363
217.134722,20,17.78,4.47,3.142,3.443
217.145139,20,18.33,4.47,3.142,3.681
217.151389,20,17.78,4.917,3.316,3.824
217.1625,20,17.78,4.917,3.316,4.078
217.204167,19.44,17.78,4.47,3.142,5.03
217.245833,19.44,17.78,4.917,3.142,5.983
217.252083,19.44,17.78,5.812,3.316,6.126
217.259722,19.44,17.78,4.47,3.316,6.301
217.2875,20,17.78,3.576,3.142,6.936
217.295833,19.44,17.78,4.023,2.967,7.126
217.329167,19.44,17.78,3.129,2.967,7.888
217.358333,19.44,18.33,2.235,2.793,8.555
217.370833,19.44,17.78,2.235,2.269,8.841
217.408333,18.89,17.78,3.129,2.443,9.698
217.4125,19.44,18.33,3.576,2.618,9.794
217.421528,19.44,18.89,3.129,2.443,10
217.454167,19.44,18.89,2.682,2.443,10
217.475694,19.44,18.89,4.023,2.618,10
217.495833,19.44,18.89,3.576,2.793,10
217.5375,20,18.89,4.47,2.443,10
217.572917,20,18.89,3.576,2.443,10
217.579167,20,18.89,3.576,2.443,10
217.593056,19.44,18.89,4.47,2.269,10
217.613889,19.44,18.89,3.576,2.269,10
217.620833,19.44,18.33,4.47,2.443,10
217.646528,18.89,17.22,7.153,2.443,9.229
217.648611,18.89,17.22,5.812,2.269,9.167
217.655556,18.89,17.78,3.576,2.094,8.958
217.6625,18.89,17.22,5.812,2.094,8.75
217.665972,18.89,17.78,4.023,2.094,8.646
217.704167,18.89,17.78,3.129,2.094,7.5
217.744444,20,17.78,4.47,2.618,6.292
217.745833,20,18.33,4.917,2.793,6.25
217.771528,20.56,18.89,4.917,2.793,5.479
217.7875,20.56,19.44,4.47,2.967,5
217.822917,21.11,19.44,4.47,3.142,3.937
217.827778,21.11,18.89,4.47,3.142,3.792
217.829167,21.11,19.44,4.917,2.967,3.75
217.869444,22.22,18.89,4.917,3.142,2.542
217.870833,21.67,19.44,5.812,3.142,2.5
217.886111,21.67,19.44,4.47,3.142,2.042
217.9125,21.67,19.44,4.47,3.665,1.25
217.926389,22.22,20,4.023,3.491,0.833
217.954167,21.67,18.33,4.023,3.665,0
217.995833,20.56,18.89,4.47,4.014,0
218.0375,19.44,15,4.917,4.887,3.125
218.079167,18.33,14.44,5.812,5.061,0
218.120833,17.22,11.67,6.259,5.061,0
218.1625,16.11,11.67,5.812,5.061,0
218.204167,15.56,11.67,5.812,4.887,0
218.245833,15.56,10.56,4.47,4.887,0
218.2875,15,10,5.812,4.887,0
218.329167,13.89,10,4.47,4.712,0
218.370833,13.89,8.33,6.259,4.712,0
218.4125,13.89,8.33,7.6,4.712,0
218.454167,13.89,8.33,8.047,4.712,0
218.495833,15,8.33,7.6,4.887,0
218.5375,16.11,7.78,7.153,5.061,0
218.579167,17.22,7.22,8.941,5.236,0
218.620833,18.33,7.78,6.259,4.887,0
218.6625,19.44,7.22,7.6,4.712,0
218.704167,20.56,7.78,4.917,4.363,0
218.745833,21.67,8.33,8.941,4.887,0
218.7875,21.67,7.78,8.047,5.061,0
218.829167,21.67,8.89,5.812,5.236,0
218.870833,21.67,10,4.023,5.061,3.125
218.9125,21.67,10,4.917,4.712,0
218.954167,20.56,10.56,3.129,4.538,0
218.995833,18.89,11.11,3.129,4.363,0
219.0375,17.22,11.11,3.129,4.363,0
219.079167,16.67,10.56,4.023,4.363,0
219.120833,16.11,11.11,3.576,4.363,0
219.1625,15.56,11.11,4.023,4.538,0
219.204167,15.56,11.11,4.023,4.363,0
219.245833,15,11.67,4.023,4.538,0
219.2875,15.56,11.11,4.023,4.538,0
219.329167,15.56,11.11,4.47,4.538,0
219.370833,15,10.56,4.023,4.538,0
219.4125,15,10.56,3.576,4.363,0
219.454167,16.67,10.56,3.576,4.712,0
219.495833,17.78,12.22,3.129,4.363,0
219.5375,19.44,12.22,3.576,4.189,0
219.579167,20,12.78,2.682,3.665,0
219.620833,19.44,13.33,2.682,3.665,0.107
219.6625,20.56,13.33,5.812,4.014,0.215
219.704167,20,13.33,4.023,3.665,0.322
219.745833,20,13.89,4.023,3.665,0.429
219.7875,20,14.44,4.917,4.014,0.537
219.829167,19.44,13.89,3.576,3.491,0.644
219.870833,18.89,13.89,4.47,3.84,0.751
219.9125,17.78,14.44,4.47,4.189,0.859
219.954167,17.78,15,3.576,4.014,0.966
219.995833,17.22,13.33,2.682,3.84,1.073
220.0375,16.67,13.33,0,3.359,1.181
220.071528,16.67,13.33,1.341,2.967,1.268
220.077083,17.22,12.78,1.341,2.967,1.283
220.079167,16.67,13.33,2.235,2.967,1.288
220.109722,16.11,13.89,3.129,3.316,1.367
220.113194,16.11,13.89,3.129,3.316,1.376
220.120833,16.11,13.89,3.129,3.142,1.395
220.1625,16.11,13.89,2.235,3.142,1.503
220.204167,16.11,13.89,2.235,3.142,1.61
220.245833,16.11,13.33,2.235,2.269,1.717
220.268056,16.11,13.33,0,1.245,1.774
220.2875,16.11,13.33,1.341,0.349,1.825
220.305556,16.11,13.33,1.341,0.524,1.871
220.329167,16.11,13.33,0,0.373,1.932
220.334028,16.11,13.33,0,0.342,1.944
220.360417,15.56,13.89,1.341,0.175,2.012
220.369444,16.11,13.89,2.235,0.524,2.036
220.370833,15.56,13.89,1.341,0.524,2.039
220.395833,15.56,14.44,2.235,0.698,2.104
220.402083,15.56,14.44,1.341,0.873,2.12
220.4125,15,14.44,1.341,1.222,2.147
220.454167,15.56,14.44,2.682,0.698,2.254
220.495833,15.56,14.44,1.341,0.349,2.361
220.536111,16.11,13.89,1.341,6.109,2.465
220.5375,16.11,14.44,2.235,6.283,2.469
220.579167,17.78,14.44,3.576,5.934,2.576
220.609722,18.33,13.89,2.235,5.934,2.655
220.620833,18.33,13.89,2.682,17.279,2.683
220.6625,18.33,14.44,3.576,6.109,2.79
220.688889,18.89,13.89,3.129,0.175,2.858
220.702778,20,13.89,3.129,6.109,2.894
220.704167,20,13.89,2.235,0.175,2.898
220.715278,21.11,13.89,2.682,17.279,2.926
220.745833,22.22,13.89,0,12.331,3.005
220.7875,22.78,13.33,3.129,5.585,3.112
220.792361,22.22,12.78,2.682,6.109,3.125
220.829167,22.22,12.78,4.47,4.887,3.125
220.870833,21.67,12.22,3.129,4.712,0
220.9125,22.22,12.78,4.023,5.061,0
220.954167,22.22,13.33,2.235,5.061,3.125
220.995833,19.44,14.44,2.682,4.189,0
221.0375,18.33,13.89,3.576,4.363,0
221.079167,18.33,13.33,3.129,4.363,0
221.120833,17.22,12.78,3.129,4.712,0
221.1625,17.22,12.22,4.023,4.712,0
221.204167,16.67,12.22,4.47,4.538,0
221.245833,16.11,11.67,4.47,4.712,0
221.2875,15,11.67,4.023,4.538,0
221.329167,15.56,10.56,4.917,4.887,0
221.370833,15,10,4.47,4.887,0
221.4125,14.44,10,3.576,4.887,0
221.454167,15.56,10,4.023,4.887,0
221.495833,17.22,10.56,4.917,5.236,0
221.5375,18.89,10,4.917,5.061,0
221.579167,21.67,10.56,4.47,4.712,0
221.620833,22.22,10,4.023,4.363,0
221.6625,23.89,11.67,4.47,4.538,0
221.704167,24.44,12.22,3.576,4.887,0
221.745833,25,12.22,4.47,4.538,0
221.7875,26.11,12.22,3.576,5.061,3.125
221.829167,26.11,12.22,2.682,4.712,0
221.870833,25.56,13.33,4.47,4.538,0
221.9125,25.56,12.78,4.023,4.538,0
221.954167,24.44,14.44,2.682,4.363,0
221.995833,22.22,13.89,3.129,4.538,0
222.0375,21.67,12.22,2.235,5.934,0
222.079167,19.44,13.33,2.235,4.189,0
222.120833,17.78,13.89,3.129,4.189,0
222.1625,18.33,13.33,3.576,4.538,0
222.204167,18.89,12.78,5.812,4.712,0
222.245833,17.78,12.78,3.129,4.712,0
222.2875,17.22,13.33,3.129,4.887,0
222.329167,16.67,13.33,3.576,4.014,1.563
222.370833,17.22,13.33,4.023,4.538,3.125
222.4125,17.22,13.33,3.576,4.538,3.125
222.454167,18.33,13.89,4.023,4.712,3.125
222.495833,20,14.44,4.023,4.712,3.125
222.5375,21.67,15,2.235,5.236,3.125
222.579167,23.89,16.11,0,11.257,0
222.620833,25,15,2.235,17.279,0
222.6625,26.11,13.89,2.235,17.279,0
222.704167,26.11,12.22,2.235,17.279,1.563
222.745833,27.22,13.33,1.341,2.269,3.125
222.7875,27.22,12.22,4.023,3.316,3.125
222.829167,26.67,13.89,3.129,3.142,2.604
222.870833,26.11,15,3.576,3.142,2.083
222.9125,25,15.56,4.47,2.967,1.562
222.954167,24.44,14.44,4.023,3.491,1.042
222.995833,22.78,15,2.682,3.142,0.521
223.0375,22.22,14.44,2.682,3.491,0
223.079167,20,15,4.023,3.84,0
223.120833,19.44,14.44,3.576,3.665,0
223.1625,18.89,14.44,2.682,4.189,0
223.204167,18.33,14.44,2.682,4.363,0
223.245833,18.89,13.89,4.023,4.538,0
223.2875,18.33,13.89,3.576,4.712,0
223.329167,17.78,13.89,3.576,4.887,0
223.370833,17.22,13.89,3.576,4.887,0
223.4125,17.78,13.89,3.129,5.061,0
223.454167,16.67,14.44,2.235,4.189,0
223.495833,18.33,15,2.682,3.84,0
223.5375,19.44,15.56,1.341,17.279,0
223.579167,22.22,13.89,0,9.512,0
223.620833,23.89,11.11,3.129,1.745,0
223.6625,23.89,8.33,4.023,3.316,0
223.704167,24.44,7.78,2.682,3.491,0
223.745833,24.44,8.33,2.682,2.618,0
223.7875,25,10.56,2.682,4.189,0
223.829167,24.44,10.56,3.129,2.793,3.125
223.870833,25,8.89,3.576,2.967,3.125
223.9125,23.89,10,3.129,3.491,3.125
223.954167,22.78,13.33,3.576,3.142,0
223.995833,21.67,13.33,4.917,3.316,1.562
224.0375,20.56,13.33,4.47,3.665,3.125
224.079167,20,12.78,3.129,3.491,2.841
224.120833,18.89,12.78,3.576,4.014,2.557
224.1625,18.89,12.22,4.47,4.189,2.273
224.204167,16.67,13.89,4.023,4.363,1.989
224.245833,16.11,13.89,3.129,4.538,1.705
224.2875,16.11,13.89,2.682,4.189,1.42
224.329167,16.11,14.44,3.576,3.491,1.136
224.370833,15,13.89,3.576,3.142,0.852
224.4125,14.44,12.22,2.682,2.967,0.568
224.454167,14.44,12.22,1.341,4.189,0.284
224.495833,15.56,13.33,2.235,3.491,0
224.5375,16.67,12.22,4.023,3.142,0
224.579167,18.33,13.33,2.682,3.665,3.125
224.589583,18.89,13.89,2.682,2.967,3.125
224.597222,18.89,13.89,2.682,2.967,3.125
224.620833,20,13.89,1.341,2.793,3.125
224.635417,20,14.44,2.682,3.142,3.125
224.6625,21.11,14.44,2.235,17.279,3.125
224.700694,22.22,15,3.129,4.712,3.125
224.704167,21.67,15,1.341,17.279,3.125
224.729861,22.22,16.11,3.576,17.279,3.125
224.745833,22.22,15.56,4.023,3.142,3.125
224.786111,22.78,16.11,4.023,3.491,3.125
224.7875,22.78,16.11,4.023,3.142,3.125
224.829167,22.78,16.67,3.576,3.142,3.125
224.852083,23.33,16.67,4.023,3.491,3.125
224.870833,23.89,16.67,4.47,3.316,3.125
224.88125,23.33,16.11,4.023,3.316,3.125
224.9,22.78,16.67,4.47,3.316,2.372
224.911111,22.78,17.22,4.47,3.142,1.925
224.9125,22.78,17.22,3.576,2.967,1.869
224.954167,22.22,17.22,3.129,3.491,0.195
224.959028,21.67,16.67,4.023,3.316,0
224.995833,21.11,16.67,3.576,3.491,0
225.0375,20,17.22,4.47,3.665,1.562
225.079167,19.44,17.22,4.47,4.014,3.125
225.120833,19.44,17.22,5.812,4.014,3.125
225.13125,19.44,17.22,5.812,4.014,3.125
225.1375,19.44,17.22,4.917,4.014,3.125
225.1625,19.44,17.22,6.259,4.014,3.125
225.204167,19.44,17.78,3.129,4.363,3.125
225.209722,19.44,17.78,2.682,4.189,3.125
225.214583,19.44,17.78,3.129,4.014,3.125
225.222222,20,17.78,3.129,3.491,3.125
225.228472,20,17.78,3.129,3.665,3.125
225.245833,19.44,17.78,3.129,4.014,3.125
225.2875,19.44,18.33,3.576,3.491,3.125
225.320139,20,18.33,4.917,3.84,3.125
225.327778,20,17.78,4.023,4.014,3.125
225.329167,20,18.33,3.576,4.189,3.125
225.370833,20,18.89,2.235,4.189,3.125
225.403472,19.44,18.33,4.023,4.712,3.125
225.4125,19.44,17.78,3.576,4.363,3.125
225.454167,19.44,17.78,4.917,4.887,3.125
225.463194,19.44,17.22,4.023,4.712,3.125
225.495833,20,17.78,3.576,4.712,0
225.5375,21.11,16.67,7.6,5.236,0
225.579167,22.22,16.11,6.706,5.236,0
225.620833,23.33,15,7.153,5.061,0
225.6625,23.33,14.44,6.706,5.061,3.125
225.704167,24.44,13.33,6.706,4.887,3.125
225.745833,24.44,13.89,6.706,5.236,3.125
225.7875,25.56,12.78,4.917,5.76,3.125
225.829167,26.11,12.22,4.47,4.887,3.125
225.870833,25.56,11.67,4.47,5.585,0
225.9125,25.56,11.67,4.47,5.236,0
225.954167,24.44,12.22,2.682,5.411,0
225.995833,21.11,13.33,2.235,4.887,0
226.0375,21.11,12.78,2.235,5.76,0
226.079167,19.44,12.22,2.235,5.76,0
226.120833,18.89,12.22,2.682,5.236,0
226.1625,18.89,12.22,2.235,5.585,0
226.204167,21.67,9.44,1.341,0.524,0
226.245833,17.78,10.56,0,2.618,0
226.2875,17.78,10.56,2.235,4.712,0
226.329167,17.22,11.67,0,3.752,0
226.370833,18.33,10.56,1.341,2.793,0
226.4125,18.33,10,0,2.851,0
226.454167,18.89,11.11,0,2.909,0
226.495833,20,11.67,2.235,2.967,0
226.5375,20.56,11.67,2.235,3.316,0
226.579167,22.22,11.11,2.235,2.793,0
226.620833,23.33,10,3.129,2.967,0
226.6625,24.44,11.67,4.023,3.316,0
226.704167,24.44,11.67,4.023,2.967,3.125
226.745833,24.44,12.22,3.129,17.279,3.125
226.7875,25,12.22,4.023,3.665,3.125
226.829167,24.44,12.22,3.129,3.84,3.125
226.870833,24.44,13.33,1.341,3.84,3.125
226.9125,23.89,13.89,2.235,4.363,3.125
226.954167,22.78,15.56,0,3.927,0
226.995833,21.67,16.67,2.235,3.491,0
227.0375,20.56,16.11,2.682,3.491,0
227.079167,18.33,15,2.682,3.84,0
227.120833,18.33,15.56,3.129,3.84,0
227.1625,18.33,16.11,3.129,4.014,0
227.204167,17.78,15.56,3.129,4.189,0
227.245833,17.22,15.56,2.235,4.189,0
227.2875,17.78,15.56,2.682,4.189,0.184
227.329167,17.78,16.11,2.235,3.665,0.368
227.370833,17.78,16.67,2.682,3.491,0.551
227.4125,17.78,16.67,2.682,3.84,0.735
227.454167,17.78,16.67,2.682,4.363,0.919
227.495833,18.33,17.22,3.576,4.189,1.103
227.51875,18.89,17.22,4.023,4.363,1.204
227.5375,18.89,17.78,3.576,4.189,1.287
227.565278,19.44,17.78,3.129,4.189,1.409
227.572222,19.44,17.78,3.129,4.014,1.44
227.579167,20,17.78,3.576,4.014,1.471
227.610417,20.56,17.78,4.023,4.014,1.608
227.620833,21.11,17.78,4.917,4.014,1.654
227.629861,21.11,17.78,3.576,3.84,1.694
227.661111,22.22,17.22,4.917,3.665,1.832
227.6625,21.67,16.67,5.812,3.665,1.838
227.702778,22.22,17.22,4.023,3.84,2.016
227.704167,22.22,17.22,6.259,4.014,2.022
227.725694,22.22,16.67,4.917,3.665,2.117
227.744444,22.22,17.22,4.023,4.363,2.2
227.745833,22.78,16.67,3.576,4.014,2.206
227.7875,22.78,16.67,2.682,4.189,2.39
227.829167,22.78,16.11,4.023,3.665,2.574
227.870833,22.22,17.22,3.129,3.665,2.757
227.9125,21.67,16.67,4.023,3.665,2.941
227.954167,20.56,16.67,4.023,3.316,3.125
227.995833,19.44,16.67,3.576,3.491,0
228.0125,19.44,16.67,3.576,3.665,0.577
228.036111,18.89,17.22,4.917,3.665,1.394
228.0375,18.89,16.67,4.47,3.84,1.442
228.061806,19.44,17.22,4.47,3.84,2.284
228.072222,19.44,17.22,4.47,3.665,2.644
228.077778,18.89,17.22,4.47,3.84,2.837
228.079167,18.89,17.22,4.917,3.84,2.885
228.086111,18.89,17.22,4.47,3.84,3.125
228.111806,18.89,17.22,4.47,3.84,3.125
228.120833,18.89,17.22,4.023,4.014,3.125
228.1625,19.44,17.78,4.917,4.189,3.125
228.204167,18.89,17.78,4.917,4.538,3.125
228.245833,18.89,17.78,4.47,4.538,3.125
228.279167,19.44,17.22,3.129,4.538,3.125
228.286111,18.89,17.22,4.47,4.538,3.125
228.2875,18.89,17.22,4.47,4.712,3.125
228.329167,18.33,17.22,4.023,4.363,3.125
228.370833,18.33,16.67,4.023,5.061,0
228.388194,17.78,16.67,1.341,4.712,3.125
228.4,17.78,16.67,2.682,5.061,3.125
228.4125,17.78,16.67,2.682,4.538,3.125
228.454167,18.33,16.67,3.129,4.887,3.125
228.495833,18.89,16.67,2.682,5.411,3.125
228.522222,20.56,16.67,3.129,5.76,3.125
228.5375,21.11,16.11,4.023,5.76,3.125
228.579167,22.78,15,4.917,5.76,3.125
228.603472,23.33,15,4.47,17.279,3.125
228.613889,23.89,15,6.259,6.283,3.125
228.620833,23.89,15,3.576,17.279,3.125
228.6625,25,13.33,7.153,5.411,0
228.704167,25,13.89,4.023,17.279,3.125
228.745833,25.56,12.78,4.47,5.585,0
228.7875,25.56,13.33,4.47,5.411,3.125
228.829167,26.11,12.22,3.129,17.279,0
228.870833,25.56,12.22,3.129,5.585,0
228.9125,25,12.22,2.682,5.061,0
228.954167,23.89,13.33,2.235,5.411,0
228.995833,21.11,13.33,2.235,5.76,0
229.0375,21.11,12.22,2.682,5.934,0
229.079167,20.56,10.56,3.129,6.283,0
229.120833,20,10,2.682,5.76,3.125
229.1625,19.44,10.56,2.235,0.349,0
229.204167,18.33,9.44,2.235,6.109,0
229.245833,15.56,8.89,0,6.109,0
229.2875,16.67,7.22,2.235,6.109,0
229.329167,16.11,6.67,2.235,5.934,0
229.370833,13.33,7.78,0,5.847,0
229.4125,13.89,6.67,2.235,5.76,0
229.454167,13.89,8.33,2.682,5.236,0
229.495833,16.67,8.89,2.682,5.236,0
229.5375,18.89,7.22,3.129,5.934,0
229.579167,19.44,7.78,2.235,5.061,0
229.620833,21.11,7.78,0,4.363,0
229.6625,21.67,5,2.682,3.665,0
229.704167,23.33,6.67,3.129,5.585,0
229.745833,23.89,6.67,2.235,4.363,0
229.7875,23.89,7.78,2.682,5.061,0
229.829167,24.44,6.67,2.682,4.712,0
229.870833,24.44,6.67,3.576,4.712,0
229.9125,23.89,7.78,2.682,4.538,0
229.954167,22.78,8.89,0,4.189,0
229.995833,20.56,12.22,0,3.84,0
230.0375,18.33,12.22,2.235,3.491,0
230.079167,18.33,12.22,3.576,4.014,0
230.120833,17.78,12.78,3.129,3.84,0
230.1625,17.22,13.33,3.129,4.014,0
230.204167,17.22,12.78,3.129,4.363,3.125
230.245833,17.22,12.78,3.129,4.189,3.508
230.2875,17.22,13.33,3.129,3.84,3.892
230.329167,18.33,12.78,2.682,3.665,4.275
230.370833,17.78,13.89,3.129,3.316,4.658
230.4125,17.78,15,4.47,3.142,5.042
230.422222,17.78,15,4.47,3.316,5.131
230.445139,17.78,15.56,3.576,3.142,5.342
230.454167,17.22,16.11,4.47,3.142,5.425
230.46875,17.78,16.11,3.576,3.142,5.559
230.48125,17.78,16.67,3.576,3.142,5.674
230.489583,17.78,17.22,4.023,2.967,5.751
