                    JDAY,WB,VOLIN(m3),VOLPR(m3),VOLOUT(m3),VOLWD(m3),VOLEV(m3),VOLDT(m3),VOLTRB(m3),VOLICE(m3),%VOLerror
   895.999,   1,  0.16472283E+09,   0.50139832E+08,  -0.63589939E+09,  -0.32625668E+09,  -0.28664797E+08,   0.47924729E+08,   0.70979914E+09,   0.00000000E+00,  -0.16448272E-09,
   896.999,   1,  0.16481181E+09,   0.50139832E+08,  -0.63669486E+09,  -0.32664936E+09,  -0.28719059E+08,   0.47915513E+08,   0.71072005E+09,   0.00000000E+00,  -0.14265141E-09,
   897.999,   1,  0.16487861E+09,   0.50139832E+08,  -0.63750266E+09,  -0.32704248E+09,  -0.28770367E+08,   0.47908883E+08,   0.71164066E+09,   0.00000000E+00,  -0.17482345E-09,
   898.999,   1,  0.16498456E+09,   0.50252665E+08,  -0.63828996E+09,  -0.32743517E+09,  -0.28809490E+08,   0.47933148E+08,   0.71270214E+09,   0.00000000E+00,  -0.12723648E-09,
   900.000,   1,  0.16510012E+09,   0.50252665E+08,  -0.63908822E+09,  -0.32782786E+09,  -0.28843551E+08,   0.48031249E+08,   0.71384741E+09,   0.00000000E+00,  -0.12737198E-09,
   900.998,   1,  0.16516804E+09,   0.50252665E+08,  -0.63993500E+09,  -0.32822098E+09,  -0.28911041E+08,   0.48174961E+08,   0.71494526E+09,   0.00000000E+00,  -0.11996631E-09,
   902.000,   1,  0.16521687E+09,   0.50252665E+08,  -0.64082517E+09,  -0.32861410E+09,  -0.28976620E+08,   0.48244840E+08,   0.71601982E+09,   0.00000000E+00,  -0.85586159E-10,
   902.998,   1,  0.16526505E+09,   0.50252665E+08,  -0.64167324E+09,  -0.32900765E+09,  -0.29034472E+08,   0.48139100E+08,   0.71716517E+09,   0.00000000E+00,  -0.85652354E-10,
   903.999,   1,  0.16546387E+09,   0.50929933E+08,  -0.64243761E+09,  -0.32940034E+09,  -0.29064464E+08,   0.47931452E+08,   0.71847744E+09,   0.00000000E+00,  -0.10457818E-09,
   904.999,   1,  0.16582714E+09,   0.51026724E+08,  -0.64315162E+09,  -0.32979130E+09,  -0.29103863E+08,   0.47763741E+08,   0.71980632E+09,   0.00000000E+00,  -0.88783831E-10,
   906.000,   1,  0.16618807E+09,   0.51058943E+08,  -0.64385430E+09,  -0.33018183E+09,  -0.29154286E+08,   0.47641472E+08,   0.72108576E+09,   0.00000000E+00,  -0.72574892E-10,
   907.000,   1,  0.16658671E+09,   0.51522336E+08,  -0.64454958E+09,  -0.33057279E+09,  -0.29195441E+08,   0.47495239E+08,   0.72246599E+09,   0.00000000E+00,  -0.11293373E-09,
   908.000,   1,  0.16697955E+09,   0.51522336E+08,  -0.64528785E+09,  -0.33096461E+09,  -0.29225297E+08,   0.47284652E+08,   0.72382932E+09,   0.00000000E+00,  -0.10613218E-09,
   909.000,   1,  0.16723990E+09,   0.51522336E+08,  -0.64608187E+09,  -0.33135687E+09,  -0.29263592E+08,   0.47106793E+08,   0.72500672E+09,   0.00000000E+00,  -0.84160783E-10,
   910.000,   1,  0.16742403E+09,   0.51522336E+08,  -0.64689307E+09,  -0.33174869E+09,  -0.29299057E+08,   0.47044759E+08,   0.72608780E+09,   0.00000000E+00,  -0.65736676E-10,
   910.998,   1,  0.16757991E+09,   0.51647233E+08,  -0.64771676E+09,  -0.33214009E+09,  -0.29351599E+08,   0.47070879E+08,   0.72713419E+09,   0.00000000E+00,  -0.44357590E-10,
   911.999,   1,  0.16769678E+09,   0.51647233E+08,  -0.64855463E+09,  -0.33253234E+09,  -0.29436275E+08,   0.47106796E+08,   0.72812677E+09,   0.00000000E+00,  -0.11015348E-10,
   912.998,   1,  0.16778487E+09,   0.51647233E+08,  -0.64938201E+09,  -0.33292546E+09,  -0.29500539E+08,   0.47093592E+08,   0.72907934E+09,   0.00000000E+00,   0.53914443E-11,
   913.999,   1,  0.16785804E+09,   0.51647233E+08,  -0.65015307E+09,  -0.33331815E+09,  -0.29548724E+08,   0.47082887E+08,   0.73000703E+09,   0.00000000E+00,   0.19437569E-10,
   915.000,   1,  0.16791690E+09,   0.51655295E+08,  -0.65093812E+09,  -0.33371084E+09,  -0.29592210E+08,   0.47105898E+08,   0.73091315E+09,   0.00000000E+00,   0.39266752E-10,
   915.998,   1,  0.16796547E+09,   0.51655295E+08,  -0.65179221E+09,  -0.33410396E+09,  -0.29642515E+08,   0.47141610E+08,   0.73180022E+09,   0.00000000E+00,   0.28922371E-10,
   916.999,   1,  0.16801134E+09,   0.51655295E+08,  -0.65270158E+09,  -0.33449751E+09,  -0.29699176E+08,   0.47180770E+08,   0.73267381E+09,   0.00000000E+00,   0.71967293E-10,
   917.999,   1,  0.16805417E+09,   0.51743998E+08,  -0.65361469E+09,  -0.33489149E+09,  -0.29772553E+08,   0.47224256E+08,   0.73353705E+09,   0.00000000E+00,   0.95762354E-10,
   918.999,   1,  0.16809136E+09,   0.51743998E+08,  -0.65444997E+09,  -0.33528504E+09,  -0.29847986E+08,   0.47251503E+08,   0.73439291E+09,   0.00000000E+00,   0.75047788E-10,
   919.999,   1,  0.16812903E+09,   0.52103197E+08,  -0.65523003E+09,  -0.33567773E+09,  -0.29895453E+08,   0.47239456E+08,   0.73525148E+09,   0.00000000E+00,   0.81325233E-10,
   920.998,   1,  0.16816512E+09,   0.52163657E+08,  -0.65602858E+09,  -0.33607085E+09,  -0.29966306E+08,   0.47205184E+08,   0.73610467E+09,   0.00000000E+00,   0.79550725E-10,
   922.000,   1,  0.16819522E+09,   0.52163657E+08,  -0.65690264E+09,  -0.33646527E+09,  -0.30046668E+08,   0.47188009E+08,   0.73694233E+09,   0.00000000E+00,   0.93538963E-10,
   922.999,   1,  0.16822075E+09,   0.52163657E+08,  -0.65784984E+09,  -0.33686141E+09,  -0.30111285E+08,   0.47211717E+08,   0.73776937E+09,   0.00000000E+00,   0.98660390E-10,
   924.000,   1,  0.16824601E+09,   0.52163657E+08,  -0.65880428E+09,  -0.33726014E+09,  -0.30173253E+08,   0.47259237E+08,   0.73859099E+09,   0.00000000E+00,   0.11783142E-09,
   924.998,   1,  0.16827573E+09,   0.52163657E+08,  -0.65966678E+09,  -0.33765888E+09,  -0.30245940E+08,   0.47295693E+08,   0.73941196E+09,   0.00000000E+00,   0.94077646E-10,
   925.999,   1,  0.16830486E+09,   0.52216029E+08,  -0.66049943E+09,  -0.33805632E+09,  -0.30335417E+08,   0.47299054E+08,   0.74022827E+09,   0.00000000E+00,   0.91760492E-10,
   927.000,   1,  0.16832917E+09,   0.52216029E+08,  -0.66135578E+09,  -0.33845333E+09,  -0.30421471E+08,   0.47294271E+08,   0.74103577E+09,   0.00000000E+00,   0.11302157E-09,
   927.999,   1,  0.16834828E+09,   0.52216029E+08,  -0.66223484E+09,  -0.33884990E+09,  -0.30502405E+08,   0.47372312E+08,   0.74183455E+09,   0.00000000E+00,   0.13208212E-09,
   928.999,   1,  0.16836409E+09,   0.52216029E+08,  -0.66315140E+09,  -0.33937881E+09,  -0.30586406E+08,   0.47616898E+08,   0.74262745E+09,   0.00000000E+00,   0.14242951E-09,
   930.000,   1,  0.16838047E+09,   0.52232206E+08,  -0.66406685E+09,  -0.34018547E+09,  -0.30653046E+08,   0.48037350E+08,   0.74342112E+09,   0.00000000E+00,   0.13730288E-09,
   931.000,   1,  0.16839387E+09,   0.52232206E+08,  -0.66502431E+09,  -0.34119450E+09,  -0.30721133E+08,   0.48478402E+08,   0.74421315E+09,   0.00000000E+00,   0.10785248E-09,
   931.998,   1,  0.16840328E+09,   0.52232206E+08,  -0.66602747E+09,  -0.34230464E+09,  -0.30801203E+08,   0.48764889E+08,   0.74499866E+09,   0.00000000E+00,   0.91193776E-10,
   932.998,   1,  0.16841139E+09,   0.52232206E+08,  -0.66708811E+09,  -0.34345895E+09,  -0.30860133E+08,   0.48918614E+08,   0.74577907E+09,   0.00000000E+00,   0.71299888E-10,
   933.999,   1,  0.16842135E+09,   0.52232206E+08,  -0.66811368E+09,  -0.34450675E+09,  -0.30930930E+08,   0.49131123E+08,   0.74655925E+09,   0.00000000E+00,   0.69035511E-10,
   934.999,   1,  0.16843450E+09,   0.52232206E+08,  -0.66901656E+09,  -0.34540237E+09,  -0.31006822E+08,   0.49414562E+08,   0.74734114E+09,   0.00000000E+00,   0.75041899E-10,
   935.998,   1,  0.16844839E+09,   0.52232206E+08,  -0.66990207E+09,  -0.34605984E+09,  -0.31073816E+08,   0.49596594E+08,   0.74825871E+09,   0.00000000E+00,   0.92544281E-10,
   937.000,   1,  0.16846320E+09,   0.52373418E+08,  -0.67075440E+09,  -0.34644232E+09,  -0.31148824E+08,   0.49588029E+08,   0.74936482E+09,   0.00000000E+00,   0.81338839E-10,
   937.998,   1,  0.16847794E+09,   0.52401661E+08,  -0.67159352E+09,  -0.34671756E+09,  -0.31217374E+08,   0.49461031E+08,   0.75051010E+09,   0.00000000E+00,   0.85618193E-10,
   939.000,   1,  0.16849171E+09,   0.52401661E+08,  -0.67247868E+09,  -0.34689526E+09,  -0.31295986E+08,   0.49352119E+08,   0.75157562E+09,   0.00000000E+00,   0.93090896E-10,
   939.999,   1,  0.16850473E+09,   0.52401661E+08,  -0.67336692E+09,  -0.34695584E+09,  -0.31368878E+08,   0.49292592E+08,   0.75263355E+09,   0.00000000E+00,   0.85222268E-10,
   940.999,   1,  0.16851706E+09,   0.52534646E+08,  -0.67420804E+09,  -0.34697225E+09,  -0.31420157E+08,   0.49302003E+08,   0.75380615E+09,   0.00000000E+00,   0.78761488E-10,
   942.000,   1,  0.16852949E+09,   0.52534646E+08,  -0.67504434E+09,  -0.34698953E+09,  -0.31494493E+08,   0.49352119E+08,   0.75503154E+09,   0.00000000E+00,   0.10051982E-09,
   942.999,   1,  0.16854011E+09,   0.52534646E+08,  -0.67596763E+09,  -0.34700638E+09,  -0.31568696E+08,   0.49392311E+08,   0.75624953E+09,   0.00000000E+00,   0.98922376E-10,
   943.998,   1,  0.16854863E+09,   0.52534646E+08,  -0.67690342E+09,  -0.34702323E+09,  -0.31635765E+08,   0.49427729E+08,   0.75746154E+09,   0.00000000E+00,   0.94368755E-10,
   944.998,   1,  0.16855765E+09,   0.52534646E+08,  -0.67778070E+09,  -0.34704051E+09,  -0.31717680E+08,   0.49484570E+08,   0.75867462E+09,   0.00000000E+00,   0.12363393E-09,
   946.000,   1,  0.16856631E+09,   0.52534646E+08,  -0.67862377E+09,  -0.34705735E+09,  -0.31795350E+08,   0.49559738E+08,   0.75988931E+09,   0.00000000E+00,   0.14120051E-09,
   946.999,   1,  0.16857372E+09,   0.52534646E+08,  -0.67949742E+09,  -0.34707377E+09,  -0.31860463E+08,   0.49615651E+08,   0.76110165E+09,   0.00000000E+00,   0.15551728E-09,
   948.000,   1,  0.16858046E+09,   0.52534646E+08,  -0.68038065E+09,  -0.34708976E+09,  -0.31921081E+08,   0.49631392E+08,   0.76231003E+09,   0.00000000E+00,   0.17006078E-09,
   948.998,   1,  0.16858570E+09,   0.52538677E+08,  -0.68118475E+09,  -0.34710531E+09,  -0.31981176E+08,   0.49521596E+08,   0.76351896E+09,   0.00000000E+00,   0.20090383E-09,
   949.999,   1,  0.16859281E+09,   0.53006187E+08,  -0.68196150E+09,  -0.34712129E+09,  -0.32019929E+08,   0.49288209E+08,   0.76473561E+09,   0.00000000E+00,   0.20009644E-09,
   950.998,   1,  0.16860381E+09,   0.53090777E+08,  -0.68275030E+09,  -0.34713728E+09,  -0.32069307E+08,   0.49017241E+08,   0.76595668E+09,   0.00000000E+00,   0.19944654E-09,
   952.000,   1,  0.16864576E+09,   0.53940789E+08,  -0.68351824E+09,  -0.34715240E+09,  -0.32131625E+08,   0.48847643E+08,   0.76725430E+09,   0.00000000E+00,   0.21656142E-09,
   953.000,   1,  0.16870402E+09,   0.54069799E+08,  -0.68427767E+09,  -0.34716838E+09,  -0.32190309E+08,   0.48816503E+08,   0.76859021E+09,   0.00000000E+00,   0.23459538E-09,
   953.999,   1,  0.16873988E+09,   0.54069799E+08,  -0.68507727E+09,  -0.34718609E+09,  -0.32282131E+08,   0.48850821E+08,   0.76986863E+09,   0.00000000E+00,   0.22177315E-09,
   954.998,   1,  0.16876363E+09,   0.54069799E+08,  -0.68587836E+09,  -0.34720380E+09,  -0.32371941E+08,   0.48941092E+08,   0.77111949E+09,   0.00000000E+00,   0.20145796E-09,
   955.999,   1,  0.16878080E+09,   0.54069799E+08,  -0.68664548E+09,  -0.34721979E+09,  -0.32445073E+08,   0.49040306E+08,   0.77235378E+09,   0.00000000E+00,   0.20419774E-09,
   956.999,   1,  0.16881625E+09,   0.54098042E+08,  -0.68740787E+09,  -0.34723534E+09,  -0.32499046E+08,   0.49085211E+08,   0.77363784E+09,   0.00000000E+00,   0.20500033E-09,
   957.998,   1,  0.16897665E+09,   0.55057733E+08,  -0.68815140E+09,  -0.34725132E+09,  -0.32549834E+08,   0.49059324E+08,   0.77509080E+09,   0.00000000E+00,   0.24542228E-09,
   958.998,   1,  0.16917277E+09,   0.55065794E+08,  -0.68889743E+09,  -0.34732075E+09,  -0.32611677E+08,   0.49018140E+08,   0.77656478E+09,   0.00000000E+00,   0.23086883E-09,
   960.000,   1,  0.16927009E+09,   0.55065794E+08,  -0.68968165E+09,  -0.34753914E+09,  -0.32670171E+08,   0.49005981E+08,   0.77790918E+09,   0.00000000E+00,   0.25337680E-09,
   961.000,   1,  0.16932663E+09,   0.55065794E+08,  -0.69048857E+09,  -0.34789286E+09,  -0.32723268E+08,   0.49014496E+08,   0.77915889E+09,   0.00000000E+00,   0.26454363E-09,
   962.000,   1,  0.16936774E+09,   0.55170538E+08,  -0.69128609E+09,  -0.34828641E+09,  -0.32765782E+08,   0.49017082E+08,   0.78041890E+09,   0.00000000E+00,   0.24837952E-09,
   962.999,   1,  0.16939907E+09,   0.55170538E+08,  -0.69206920E+09,  -0.34867996E+09,  -0.32810821E+08,   0.49040371E+08,   0.78172090E+09,   0.00000000E+00,   0.29413464E-09,
   963.999,   1,  0.16942512E+09,   0.55186716E+08,  -0.69284212E+09,  -0.34907438E+09,  -0.32857288E+08,   0.49099374E+08,   0.78298989E+09,   0.00000000E+00,   0.29486752E-09,
   964.999,   1,  0.16944817E+09,   0.55190746E+08,  -0.69363366E+09,  -0.34946879E+09,  -0.32938136E+08,   0.49173395E+08,   0.78417956E+09,   0.00000000E+00,   0.30332832E-09,
   965.999,   1,  0.16946611E+09,   0.55190746E+08,  -0.69444660E+09,  -0.35002571E+09,  -0.33021036E+08,   0.49226716E+08,   0.78497931E+09,   0.00000000E+00,   0.29329401E-09,
   966.998,   1,  0.16948047E+09,   0.55190746E+08,  -0.69525844E+09,  -0.35086564E+09,  -0.33101257E+08,   0.49297615E+08,   0.78525174E+09,   0.00000000E+00,   0.28272932E-09,
   967.999,   1,  0.16949896E+09,   0.55702125E+08,  -0.69605801E+09,  -0.35162648E+09,  -0.33137378E+08,   0.49435342E+08,   0.78533027E+09,   0.00000000E+00,   0.27526085E-09,
   968.998,   1,  0.16952173E+09,   0.55702125E+08,  -0.69682618E+09,  -0.35202004E+09,  -0.33181374E+08,   0.49604110E+08,   0.78541566E+09,   0.00000000E+00,   0.25883920E-09,
   969.998,   1,  0.16983898E+09,   0.55920112E+08,  -0.69752906E+09,  -0.35232913E+09,  -0.33212413E+08,   0.49719596E+08,   0.78602637E+09,   0.00000000E+00,   0.26162290E-09,
   971.000,   1,  0.17062159E+09,   0.57455618E+08,  -0.69824338E+09,  -0.35272268E+09,  -0.33261867E+08,   0.49713668E+08,   0.78743212E+09,   0.00000000E+00,   0.31157024E-09,
   971.998,   1,  0.17134132E+09,   0.57455618E+08,  -0.69899921E+09,  -0.35311538E+09,  -0.33353735E+08,   0.49629160E+08,   0.78871747E+09,   0.00000000E+00,   0.32128458E-09,
   973.000,   1,  0.17170858E+09,   0.57455618E+08,  -0.69976364E+09,  -0.35350892E+09,  -0.33415754E+08,   0.49534120E+08,   0.78944322E+09,   0.00000000E+00,   0.31052811E-09,
   973.998,   1,  0.17191237E+09,   0.57455618E+08,  -0.70054742E+09,  -0.35390334E+09,  -0.33470096E+08,   0.49439941E+08,   0.79021062E+09,   0.00000000E+00,   0.33103584E-09,
   974.999,   1,  0.17205089E+09,   0.57455618E+08,  -0.70133118E+09,  -0.35429603E+09,  -0.33520367E+08,   0.49359418E+08,   0.79134380E+09,   0.00000000E+00,   0.30897486E-09,
   975.999,   1,  0.17215490E+09,   0.57455618E+08,  -0.70210237E+09,  -0.35468915E+09,  -0.33574979E+08,   0.49299639E+08,   0.79259005E+09,   0.00000000E+00,   0.29448824E-09,
   976.998,   1,  0.17223737E+09,   0.57455618E+08,  -0.70285274E+09,  -0.35508270E+09,  -0.33619860E+08,   0.49294632E+08,   0.79378308E+09,   0.00000000E+00,   0.30126281E-09,
   978.000,   1,  0.17230430E+09,   0.57455618E+08,  -0.70362879E+09,  -0.35547625E+09,  -0.33641329E+08,   0.49334381E+08,   0.79493919E+09,   0.00000000E+00,   0.30657738E-09,
   978.998,   1,  0.17237913E+09,   0.57455618E+08,  -0.70439937E+09,  -0.35586981E+09,  -0.33677749E+08,   0.49363921E+08,   0.79581374E+09,   0.00000000E+00,   0.32220696E-09,
   980.000,   1,  0.17255700E+09,   0.57846350E+08,  -0.70512333E+09,  -0.35620778E+09,  -0.33727067E+08,   0.49384659E+08,   0.79635324E+09,   0.00000000E+00,   0.30407818E-09,
   981.000,   1,  0.17319464E+09,   0.58282324E+08,  -0.70583195E+09,  -0.35651228E+09,  -0.33781319E+08,   0.49404531E+08,   0.79778831E+09,   0.00000000E+00,   0.36747703E-09,
   981.999,   1,  0.17424536E+09,   0.59419149E+08,  -0.70654392E+09,  -0.35687207E+09,  -0.33823734E+08,   0.49424403E+08,   0.80009630E+09,   0.00000000E+00,   0.41479043E-09,
   982.998,   1,  0.17508143E+09,   0.59423309E+08,  -0.70724975E+09,  -0.35726519E+09,  -0.33866678E+08,   0.49488386E+08,   0.80178041E+09,   0.00000000E+00,   0.47388661E-09,
   983.999,   1,  0.17556732E+09,   0.59423309E+08,  -0.70795839E+09,  -0.35767296E+09,  -0.33923108E+08,   0.49579439E+08,   0.80274972E+09,   0.00000000E+00,   0.44401687E-09,
   984.998,   1,  0.17590753E+09,   0.59423309E+08,  -0.70871241E+09,  -0.35813595E+09,  -0.33977268E+08,   0.49649864E+08,   0.80344114E+09,   0.00000000E+00,   0.45903923E-09,
   986.000,   1,  0.17616598E+09,   0.59423309E+08,  -0.70949504E+09,  -0.35865000E+09,  -0.34019533E+08,   0.49597079E+08,   0.80398710E+09,   0.00000000E+00,   0.41724550E-09,
   986.997,   1,  0.17637144E+09,   0.59423309E+08,  -0.71028836E+09,  -0.35917574E+09,  -0.34056709E+08,   0.49419109E+08,   0.80444291E+09,   0.00000000E+00,   0.35276280E-09,
   987.997,   1,  0.17653810E+09,   0.59423309E+08,  -0.71107093E+09,  -0.35969847E+09,  -0.34087228E+08,   0.49218719E+08,   0.80483097E+09,   0.00000000E+00,   0.32818413E-09,
   988.999,   1,  0.17667869E+09,   0.59548206E+08,  -0.71181678E+09,  -0.36022247E+09,  -0.34123328E+08,   0.49066313E+08,   0.80516544E+09,   0.00000000E+00,   0.32412173E-09,
   989.998,   1,  0.17680092E+09,   0.59548206E+08,  -0.71255850E+09,  -0.36072109E+09,  -0.34212644E+08,   0.49026713E+08,   0.80545843E+09,   0.00000000E+00,   0.29888019E-09,
   990.997,   1,  0.17690835E+09,   0.59548206E+08,  -0.71329761E+09,  -0.36115191E+09,  -0.34280877E+08,   0.49055014E+08,   0.80571965E+09,   0.00000000E+00,   0.28559740E-09,
   991.998,   1,  0.17700536E+09,   0.59548206E+08,  -0.71404676E+09,  -0.36149465E+09,  -0.34342903E+08,   0.49117758E+08,   0.80595718E+09,   0.00000000E+00,   0.23874861E-09,
   992.997,   1,  0.17709406E+09,   0.59548206E+08,  -0.71479680E+09,  -0.36168673E+09,  -0.34399655E+08,   0.49169091E+08,   0.80636510E+09,   0.00000000E+00,   0.22058808E-09,
   993.998,   1,  0.17717896E+09,   0.59576448E+08,  -0.71553612E+09,  -0.36174039E+09,  -0.34442168E+08,   0.49214118E+08,   0.80706058E+09,   0.00000000E+00,   0.23051213E-09,
   995.000,   1,  0.17726764E+09,   0.59576448E+08,  -0.71627902E+09,  -0.36175379E+09,  -0.34471653E+08,   0.49280784E+08,   0.80786816E+09,   0.00000000E+00,   0.23144932E-09,
   996.000,   1,  0.17737550E+09,   0.59681192E+08,  -0.71699335E+09,  -0.36176674E+09,  -0.34479564E+08,   0.49350480E+08,   0.80862651E+09,   0.00000000E+00,   0.23527097E-09,
   996.999,   1,  0.17771461E+09,   0.59967728E+08,  -0.71769764E+09,  -0.36182410E+09,  -0.34486110E+08,   0.49291583E+08,   0.80953249E+09,   0.00000000E+00,   0.22037192E-09,
   997.999,   1,  0.17823458E+09,   0.60133618E+08,  -0.71840373E+09,  -0.36202304E+09,  -0.34489137E+08,   0.49015009E+08,   0.81060981E+09,   0.00000000E+00,   0.18764165E-09,
   998.998,   1,  0.17862869E+09,   0.60133618E+08,  -0.71912880E+09,  -0.36236896E+09,  -0.34502389E+08,   0.48597245E+08,   0.81157270E+09,   0.00000000E+00,   0.19711119E-09,
   999.999,   1,  0.17888583E+09,   0.60133618E+08,  -0.71987114E+09,  -0.36276423E+09,  -0.34526599E+08,   0.48260633E+08,   0.81240465E+09,   0.00000000E+00,   0.22333933E-09,
  1000.998,   1,  0.17907636E+09,   0.60133618E+08,  -0.72061503E+09,  -0.36315995E+09,  -0.34549218E+08,   0.48130679E+08,   0.81316111E+09,   0.00000000E+00,   0.24150313E-09,
  1001.999,   1,  0.17935446E+09,   0.60169949E+08,  -0.72134941E+09,  -0.36355523E+09,  -0.34584671E+08,   0.48125627E+08,   0.81400900E+09,   0.00000000E+00,   0.24252677E-09,
  1003.000,   1,  0.17977639E+09,   0.60383823E+08,  -0.72205400E+09,  -0.36394878E+09,  -0.34609798E+08,   0.48128062E+08,   0.81500618E+09,   0.00000000E+00,   0.23003784E-09,
  1003.999,   1,  0.18018632E+09,   0.60383823E+08,  -0.72274681E+09,  -0.36434147E+09,  -0.34659523E+08,   0.48055427E+08,   0.81599320E+09,   0.00000000E+00,   0.23379522E-09,
  1004.997,   1,  0.18050451E+09,   0.60400001E+08,  -0.72343823E+09,  -0.36473459E+09,  -0.34689682E+08,   0.47979315E+08,   0.81690141E+09,   0.00000000E+00,   0.21637574E-09,
  1006.000,   1,  0.18075535E+09,   0.60408062E+08,  -0.72414283E+09,  -0.36512728E+09,  -0.34727349E+08,   0.47951176E+08,   0.81775017E+09,   0.00000000E+00,   0.21643725E-09,
  1006.998,   1,  0.18100729E+09,   0.60452345E+08,  -0.72485319E+09,  -0.36551954E+09,  -0.34768784E+08,   0.47974296E+08,   0.81862032E+09,   0.00000000E+00,   0.23680904E-09,
  1008.000,   1,  0.18132525E+09,   0.60782753E+08,  -0.72555310E+09,  -0.36591179E+09,  -0.34810111E+08,   0.47965368E+08,   0.81956492E+09,   0.00000000E+00,   0.22229642E-09,
  1008.998,   1,  0.18163852E+09,   0.60782753E+08,  -0.72623845E+09,  -0.36631956E+09,  -0.34885982E+08,   0.47858893E+08,   0.82049178E+09,   0.00000000E+00,   0.21292005E-09,
  1010.000,   1,  0.18187225E+09,   0.60782753E+08,  -0.72691845E+09,  -0.36676361E+09,  -0.34963524E+08,   0.47719639E+08,   0.82133775E+09,   0.00000000E+00,   0.20244333E-09,
  1010.998,   1,  0.18205797E+09,   0.60782753E+08,  -0.72760634E+09,  -0.36722973E+09,  -0.35022204E+08,   0.47628105E+08,   0.82212447E+09,   0.00000000E+00,   0.18862620E-09,
  1012.000,   1,  0.18221800E+09,   0.60782753E+08,  -0.72828554E+09,  -0.36768035E+09,  -0.35074931E+08,   0.47627716E+08,   0.82286992E+09,   0.00000000E+00,   0.19260949E-09,
  1012.999,   1,  0.18235846E+09,   0.60782753E+08,  -0.72898626E+09,  -0.36810244E+09,  -0.35122544E+08,   0.47680116E+08,   0.82359015E+09,   0.00000000E+00,   0.16192609E-09,
